train_loss,classification,bbox_regression,bbox_ctrness,epoch,step
2.6584579944610596,0.9822460412979126,0.9989563822746277,0.6772556900978088,0,0
1350.370361328125,1348.5601806640625,0.9977658987045288,0.8123783469200134,0,1
nan,nan,nan,nan,0,2
nan,nan,nan,nan,0,3
